EXPOCODE,CRUISE_ID,STATION_ID,EVENT_NO,NISKIN_NO,YEAR_UTC,MONTH_UTC,DAY_UTC,TIME_UTC,YEARDAY_UTC,LONGITUDE_DEC,LATITUDE_DEC,CTDPRS_DBAR,DEPTH_METER,CTDTMP_ITS90_DEG_C,TMP_REVERSING_DEG_C,CTDSAL_PSS78,CTDSAL_FLAG_W,SALINITY_PSS78,SALINITY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,TA_UMOL_KG,TA_FLAG_W,NITRATE_NITRITE_UMOL_KG,NITRATE_NITRITE_FLAG_W,SILICATE_UMOL_KG,SILICATE_FLAG_W,PHOSPHATE_UMOL_KG,PHOSPHATE_FLAG_W,original_filename,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,2469,-999,1.73,-999,-999,34.633,2,85.4,2,2369.9,2,-999,9,40.8,2,168.3,2,2.91,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,2966,-999,1.57,-999,-999,34.659,2,109.4,2,2354.3,2,-999,9,39.3,2,167.8,2,2.78,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,3464,-999,1.52,-999,-999,34.676,2,126.7,2,2344.8,2,-999,9,38.0,2,165.3,2,2.70,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,3963,-999,1.51,-999,-999,34.684,2,137.6,2,2339.3,2,-999,9,37.7,2,164.6,2,2.65,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,4062,-999,1.51,-999,-999,34.686,2,138.0,2,2339.0,2,-999,9,37.3,2,164.2,2,2.65,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,6,-999,1990,5,16,22:30,136,-144.99,50,-999,4162,-999,1.52,-999,-999,34.688,2,139.4,2,2340.1,2,-999,9,37.5,2,165.9,2,2.63,2,1990-001-0006.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,0,-999,8.42,-999,-999,32.657,2,304.0,2,2031.2,2,-999,9,13.8,2,20.4,2,1.36,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,10,-999,8.42,-999,-999,32.658,2,304.6,2,2031.5,2,-999,9,14.0,2,20.4,2,1.35,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,20,-999,7.39,-999,-999,32.672,2,312.2,2,2033.3,2,-999,9,14.2,2,20.8,2,1.35,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,30,-999,7.06,-999,-999,32.674,2,314.2,2,2034.0,2,-999,9,14.3,2,20.7,2,1.34,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,50,-999,6.78,-999,-999,32.683,2,309.3,2,2042.1,2,-999,9,14.5,2,20.9,2,1.38,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,73,-999,5.47,-999,-999,32.683,2,313.0,2,2053.4,2,-999,9,16.2,2,22.9,2,1.48,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,98,-999,5.12,-999,-999,32.699,2,306.6,2,2059.9,2,-999,9,17.0,2,23.9,2,1.54,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,123,-999,4.7,-999,-999,32.814,2,293.8,2,2082.0,2,-999,9,19.2,2,27.7,2,1.65,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,148,-999,4.17,-999,-999,33.484,2,207.9,2,2211.4,2,-999,9,29.1,2,48.3,2,2.23,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,172,-999,4.26,-999,-999,33.696,2,169.6,2,2221.7,2,-999,9,31.5,2,56.0,2,2.35,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,197,-999,4.26,-999,-999,33.766,2,142.6,2,2235.7,2,-999,9,33.6,2,61.4,2,2.46,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,246,-999,3.98,-999,-999,33.828,2,98.0,2,2312.7,3,-999,9,37.8,2,74.0,2,2.78,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,295,-999,3.94,-999,-999,33.887,2,78.6,2,2314.4,3,-999,9,39.8,2,82.0,2,2.89,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,394,-999,4.02,-999,-999,34.017,2,60.6,2,2322.0,2,-999,9,40.9,2,91.8,2,2.98,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,493,-999,3.87,-999,-999,34.108,2,43.2,2,2344.8,2,-999,9,42.2,2,103.0,2,3.06,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,594,-999,3.68,-999,-999,34.197,2,33.6,2,2357.0,2,-999,9,43.7,3,114.0,2,3.21,3,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,794,-999,3.19,-999,-999,34.297,2,23.5,2,2367.7,2,-999,9,43.6,2,129.9,2,3.15,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,995,-999,2.9,-999,-999,34.37,2,22.8,2,2384.1,2,-999,9,44.1,2,141.2,2,3.12,3,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,1190,-999,2.61,-999,-999,34.442,2,16.0,2,2396.2,2,-999,9,44.6,2,152.6,2,3.24,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,1489,-999,2.32,-999,-999,34.509,2,28.9,2,2395.9,2,-999,9,44.1,2,161.3,2,3.19,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,1987,-999,1.93,-999,-999,34.586,2,58.9,2,2411.9,3,-999,9,42.4,2,167.4,2,3.05,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,2486,-999,1.72,-999,-999,34.63,2,86.1,2,2372.3,2,-999,9,40.8,2,168.3,2,2.91,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,2988,-999,1.55,-999,-999,34.658,2,98.1,2,2357.2,2,-999,9,39.2,2,167.3,2,2.79,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,3489,-999,1.51,-999,-999,34.675,2,127.1,2,2349.4,2,-999,9,38.0,2,165.1,2,2.70,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,3992,-999,1.5,-999,-999,34.683,2,138.1,2,2344.3,2,-999,9,37.4,2,164.6,2,2.66,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,4093,-999,1.51,-999,-999,34.68,2,138.3,2,2343.9,2,-999,9,37.4,2,164.8,2,2.66,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900509,1990.01,26,7,-999,1990,5,17,3:18,137,-145,50,-999,4194,-999,1.52,-999,-999,34.684,2,140.6,2,2344.4,2,-999,9,37.2,2,167.1,2,2.64,2,1990-001-0007.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,1,-999,15.09,-999,-999,32.141,2,255.1,2,1953.6,2,-999,9,0.9,2,3.1,2,0.44,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,10,-999,15.08,-999,-999,32.143,2,256.0,2,1953.3,2,-999,9,0.9,2,2.9,2,0.46,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,20,-999,11.85,-999,-999,32.383,2,277.6,2,1986.0,2,-999,9,4.0,2,4.3,2,0.79,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,30,-999,9.31,-999,-999,32.513,2,235.6,2,2046.1,2,-999,9,12.0,2,12.7,2,1.25,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,50,-999,7.43,-999,-999,32.67,2,252.9,2,2052.3,2,-999,9,14.0,2,13.1,2,1.27,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,76,-999,7.03,-999,-999,33.108,2,212.8,2,2105.5,2,-999,9,20.0,2,26.8,2,1.58,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,100,-999,7.57,-999,-999,33.57,2,149.6,2,2163.7,2,-999,9,26.1,2,31.2,2,1.91,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,125,-999,7.63,-999,-999,33.809,2,126.1,2,2190.6,2,-999,9,28.6,2,35.9,2,2.02,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,150,-999,7.25,-999,-999,33.861,2,127.0,2,2195.6,2,-999,9,29.0,2,38.7,2,2.07,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,175,-999,7.31,-999,-999,33.937,2,111.8,2,2211.0,2,-999,9,30.5,2,42.5,2,2.17,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,200,-999,6.82,-999,-999,33.949,2,111.3,2,2216.7,2,-999,9,31.3,2,45.5,2,2.19,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,250,-999,6.34,-999,-999,33.957,2,100.0,2,2231.4,2,-999,9,33.0,2,52.0,2,2.34,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,300,-999,6,-999,-999,33.983,2,80.0,2,2255.3,2,-999,9,35.5,2,59.1,2,2.54,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,399,-999,5.63,-999,-999,34.046,2,52.6,2,2284.6,2,-999,9,38.3,2,69.2,2,2.81,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,498,-999,5.07,-999,-999,34.088,2,42.2,2,2316.7,2,-999,9,40.4,2,81.6,2,2.93,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,597,-999,4.69,-999,-999,34.168,2,22.2,2,2332.3,2,-999,9,41.8,2,93.5,2,3.05,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,795,-999,4.1,-999,-999,34.295,2,12.2,2,2359.8,2,-999,9,43.1,2,112.3,2,3.16,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,991,-999,3.54,-999,-999,34.384,2,25.6,2,2377.9,2,-999,9,43.6,2,129.9,2,3.19,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,1188,-999,3.01,-999,-999,34.449,2,28.7,2,2387.5,2,-999,9,43.5,2,144.2,2,3.13,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,1291,-999,2.79,-999,-999,-999,9,-999,9,2392.6,2,-999,9,-999,9,-999,9,-999,9,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,4,1,-999,1990,8,23,18:51,235,-126.67,48.65,-999,1301,-999,2.75,-999,-999,34.486,2,29.5,2,-999,9,-999,9,42.9,2,153.9,2,3.12,2,1990-002-0001.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,1,-999,16.43,-999,-999,32.4,2,257.3,2,1934.3,2,-999,9,2.8,2,2.0,2,0.52,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,10,-999,16.45,-999,-999,32.4,2,259.1,2,1934.0,2,-999,9,2.9,2,2.1,2,0.52,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,20,-999,16.11,-999,-999,32.418,2,260.8,2,1942.8,2,-999,9,3.8,2,3.0,2,0.61,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,30,-999,13.08,-999,-999,32.495,2,294.2,2,1979.3,2,-999,9,7.9,2,7.9,2,0.91,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,50,-999,8.38,-999,-999,32.567,2,307.4,2,2012.5,2,-999,9,10.8,2,14.9,2,1.11,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,75,-999,6.62,-999,-999,32.647,2,293.8,2,2037.8,2,-999,9,14.2,2,17.1,2,1.29,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,99,-999,6.01,-999,-999,32.723,2,287.7,2,2052.0,2,-999,9,16.5,2,20.3,2,1.39,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,124,-999,5.64,-999,-999,33.186,2,263.2,2,2093.7,2,-999,9,19.4,2,24.8,2,1.51,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,149,-999,5.93,-999,-999,33.584,2,176.6,2,2166.3,2,-999,9,27.1,2,38.4,2,1.94,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,173,-999,6.12,-999,-999,33.794,2,134.4,2,2204.3,2,-999,9,31.1,2,46.3,2,2.12,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,198,-999,5.77,-999,-999,33.884,2,125.7,2,2219.3,2,-999,9,32.5,2,51.3,2,2.25,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,247,-999,5.32,-999,-999,33.88,2,103.0,2,2243.2,2,-999,9,35.5,2,60.0,2,2.44,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,297,-999,5.07,-999,-999,33.913,2,79.6,2,2264.8,2,-999,9,37.9,2,67.9,2,2.61,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,396,-999,4.45,-999,-999,33.985,2,57.8,2,2296.8,2,-999,9,40.9,2,83.2,2,2.82,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,494,-999,4.08,-999,-999,34.058,2,44.3,2,2317.3,2,-999,9,42.0,2,96.4,2,2.92,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,592,-999,3.86,-999,-999,34.131,2,32.2,2,-999,9,-999,9,42.9,2,106.8,2,2.99,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,789,-999,3.4,-999,-999,34.255,2,17.8,2,2363.6,2,-999,9,44.1,2,125.6,2,3.08,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,985,-999,3.02,-999,-999,34.346,2,13.0,2,2383.1,2,-999,9,45.1,2,140.3,2,3.11,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,1181,-999,2.73,-999,-999,34.406,2,14.3,2,2392.5,2,-999,9,44.7,2,150.8,2,3.11,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,1481,-999,2.37,-999,-999,34.492,2,27.4,2,2395.8,2,-999,9,44.4,2,161.3,2,3.08,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,1976,-999,1.91,-999,-999,34.584,2,60.8,2,2386.1,2,-999,9,42.4,2,169.6,2,2.93,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,2473,-999,1.72,-999,-999,34.631,2,84.7,2,2373.9,2,-999,9,40.8,2,171.5,2,2.81,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,2971,-999,1.58,-999,-999,34.627,2,104.7,2,2364.0,2,-999,9,39.4,2,170.7,2,2.70,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,3469,-999,1.56,-999,-999,34.66,2,118.6,2,2358.6,2,-999,9,38.7,2,172.8,2,2.66,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,16,3,-999,1990,8,26,12:07,238,-134.66,49.28,-999,3480,-999,1.58,-999,-999,34.659,2,119.5,2,2358.1,2,-999,9,38.5,2,172.4,2,2.66,2,1990-002-0003.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,0,-999,15.14,-999,-999,32.467,2,263.8,2,1960.0,2,-999,9,6.6,2,6.5,2,0.82,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,9,-999,14.91,-999,-999,32.486,2,264.6,2,1959.7,2,-999,9,6.6,2,6.6,2,0.82,2,1990-002-0005.bot,, ,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,19,-999,14.89,-999,-999,32.469,2,264.6,2,1959.2,2,-999,9,6.6,2,6.6,2,0.82,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,28,-999,12.58,-999,-999,32.487,2,264.5,2,1960.9,2,-999,9,6.8,2,7.1,2,0.84,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,47,-999,8.14,-999,-999,32.575,2,299.1,2,2007.7,2,-999,9,10.6,2,14.1,2,1.15,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,70,-999,6.19,-999,-999,32.631,2,302.1,2,2038.6,2,-999,9,14.2,2,19.6,2,1.37,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,92,-999,5.59,-999,-999,32.689,2,295.1,2,2051.8,2,-999,9,16.8,2,21.7,2,1.43,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,116,-999,5.21,-999,-999,32.745,2,292.9,2,2063.5,2,-999,9,17.8,2,24.7,2,1.50,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,139,-999,4.9,-999,-999,33.19,2,255.8,2,2115.1,2,-999,9,22.6,2,32.4,2,1.74,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,163,-999,5.07,-999,-999,33.614,2,207.4,2,2162.8,2,-999,9,26.2,2,40.8,2,1.90,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,186,-999,5.15,-999,-999,33.769,2,173.5,2,2191.2,2,-999,9,29.1,2,47.7,2,2.06,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,233,-999,4.65,-999,-999,33.827,2,114.8,2,2244.4,2,-999,9,35.2,2,64.2,2,2.46,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,280,-999,4.43,-999,-999,33.892,2,85.6,2,2270.8,2,-999,9,38.2,2,73.6,2,2.65,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,374,-999,4.25,-999,-999,34.002,2,61.7,2,2299.7,2,-999,9,40.5,2,88.2,2,2.83,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,469,-999,3.98,-999,-999,34.084,2,44.3,2,2321.5,2,-999,9,41.9,2,100.1,2,2.95,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,565,-999,3.79,-999,-999,34.161,2,32.6,2,2339.2,2,-999,9,43.0,2,109.6,2,3.02,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,759,-999,3.34,-999,-999,34.255,2,21.7,2,2361.3,2,-999,9,43.7,2,125.6,2,3.09,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,955,-999,3.06,-999,-999,34.34,2,18.7,2,2380.2,2,-999,9,44.9,2,138.0,2,3.13,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,1154,-999,2.72,-999,-999,34.422,2,18.2,2,2391.8,2,-999,9,44.6,2,150.1,2,3.14,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,1476,-999,2.37,-999,-999,34.491,2,27.4,2,2395.8,2,-999,9,44.6,2,160.8,2,3.08,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,1963,-999,1.96,-999,-999,34.578,2,56.9,2,2387.8,2,-999,9,42.7,2,168.3,2,2.97,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,2448,-999,1.69,-999,-999,34.624,2,86.0,2,2375.5,2,-999,9,41.1,2,170.1,2,2.85,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,2929,-999,1.57,-999,-999,34.571,3,97.3,3,2360.3,2,-999,9,-999,9,-999,9,-999,9,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,3410,-999,1.53,-999,-999,34.667,2,124.7,2,2352.4,2,-999,9,38.3,2,168.8,2,2.64,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,5,-999,1990,8,28,10:18,240,-138.66,49.57,-999,3697,-999,1.54,-999,-999,34.665,2,129.4,2,2350.9,2,-999,9,37.8,2,169.3,2,2.60,2,1990-002-0005.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,6,-999,1990,8,29,20:30,241,-138.67,49.57,-999,589,-999,3.74,-999,-999,34.173,2,30.0,2,2335.8,2,-999,9,43.1,2,111.8,2,3.04,2,1990-002-0006.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,6,-999,1990,8,29,20:30,241,-138.67,49.57,-999,787,-999,3.31,-999,-999,34.28,2,23.5,2,2364.2,2,-999,9,43.9,2,128.3,2,3.11,2,1990-002-0006.bot,,,,,,,,,,,,,,
18PZ19900822,1990.02,20,6,-999,1990,8,29,20:30,241,-138.67,49.57,-999,986,-999,3,-999,-999,34.362,2,14.3,2,2375.2,2,-999,9,44.8,2,140.5,2,3.15,2,1990-002-0006.bot,,,,,,,,,,,,,,
